"id";"name";"url";"organization";"organization_id";"backend";"created_at";"validation"
"641477c66237d10651e97010";"OpenData_ATMO";"https://data-atmoaura.opendata.arcgis.com/data.json";"Atmo Auvergne-Rhône-Alpes";"59a538b688ee386b121578b9";"dcat";"2023-03-17T15:23:02.832000";"accepted"
"6409a5ca6f7bc5f691f391a9";"Hub Arcgis Europe";"https://opendata-grandbelfort.hub.arcgis.com/api/feed/dcat-us/1.1.json";"Grand Belfort Communauté d'Agglomération";"5afd7ce888ee387d9f4e136f";"dcat";"2023-03-09T10:24:26.826000";"accepted"
"64021119c7670d36619b7d58";"OpenData_ATMO_AURA";"https://data-atmoaura.opendata.arcgis.com/data.json";"";"";"dcat";"2023-03-03T16:24:09.207000";"pending"
"63ff5abf436c923c85a532fb";"Point DCAT géocatalogue Shom";"https://www.geocatalogue.fr/www/dcat/900e2821444393020fd88a1b71efd004/catalog_1.rdf";"Shom";"534fffafa3a7292c64a78103";"dcat";"2023-03-01T15:01:35.416000";"pending"
"63f8cda054297e9b465b4b66";"OpenDataSoft";"https://opendata.sqy.fr/";"SAINT-QUENTIN-EN-YVELINES";"5bb32d078b4c412462c28955";"ods";"2023-02-24T15:45:52.727000";"pending"
"63e26eaf703539c9dc41daa5";"Open data HDS";"https://opendata.hauts-de-seine.fr";"Ville d'Antony";"5b646606634f413b59936c0f";"ods";"2023-02-07T16:30:55.968000";"pending"
"63dd6eec5f9e9f5cf63bd631";"Catalogue Open Data Carmen";"http://metadata.carmencarto.fr/geonetwork/105/fre/rdf.search?";"Office National des Forêts";"534fff9ca3a7292c64a7803e";"dcat";"2023-02-03T21:30:36.203000";"pending"
"63dcd2fcf70e97ebf9323813";"Isogeo Plateforme";"https://dcat.isogeo.com/e9cc1c2ce0774524a11ae08a9d7e0f65/MeyPDoncyI2S14-3MUCdnH4tvQJw0";"Grand Belfort Communauté d'Agglomération";"5afd7ce888ee387d9f4e136f";"dcat";"2023-02-03T10:25:16.520000";"accepted"
"63d2b4ee19c4360606e58b0e";"Parcs naturels régionaux de Provence-Alpes-Côte d'Azur";"https://trouver.datasud.fr";"Parcs naturels régionaux de Provence-Alpes-Côte d'Azur";"63d2af46663cff0dff096cf3";"ckan";"2023-01-26T18:14:22.683000";"accepted"
"63ca7435ddb6278527a2c0aa";"Plateforme DataGrand Est - Département de la Meuse";"https://grandestprod-backoffice.data4citizen.com/";"Conseil départemental de la Meuse";"62a9e172655001b5fe4761cb";"ckan";"2023-01-20T12:00:05.708000";"accepted"
"63b7f7b4d81e18d8d69a8c8a";"Moisonneur DataGrandEst";"https://grandestprod-backoffice.data4citizen.com/";"Colmar Agglomération";"5e44026b8b4c416f93430c66";"ckan";"2023-01-06T11:28:04.408000";"accepted"
"63b5a46f40fde1a152ae52b3";"Moissoneur CKAN SICTIAM 2023";"https://opendata.sictiam.fr";"SICTIAM";"58da0f55c751df04af13c109";"ckan";"2023-01-04T17:08:15.223000";"pending"
"6399f50c32d7ddaed46140b7";"Portail OpenData de l'Unédic";"https://data.unedic.org";"Unédic";"601bc3502be2aba11e395386";"ods";"2022-12-14T17:08:44.141000";"accepted"
"6399d35cb418b5a794a24e06";"Plateforme Opendata de Services Publics +";"https://opendata.plus.transformation.gouv.fr";"Direction Interministérielle de la Transformation Publique";"5e32dee6634f411679399abb";"ods";"2022-12-14T14:45:00.446000";"pending"
"6391e2250e360864aa12201d";"OpenIG";"https://ckan.openig.org";"Syndicat Mixte des Milieux Aquatiques et des Rivières de l'Aude";"6380a35b9f35ddce103462cc";"ckan";"2022-12-08T14:09:57.043000";"accepted"
"636b847b73b96bdb02bc0613";"Catalogue du RGA";"https://sca-rga.interieur.gouv.fr/";"Ministère de l'Intérieur et des Outre-Mer";"534fff91a3a7292c64a77f53";"dcat";"2022-11-09T11:44:11.095000";"pending"
"636b7686fc83ab34dcfed248";"Agglo La Rochelle";"https://d4c.agglo-larochelle.fr/";"BPM-Conseil";"5d0a566b8b4c4107aa400424";"ckan";"2022-11-09T10:44:38.517000";"pending"
"635fedf0de86bd3e1139f139";"Test moissonneur DCAT vers Opendatasoft";"https://fpassaniti.opendatasoft.com/";"";"";"ods";"2022-10-31T16:46:56.700000";"pending"
"635a5315e076d77314f29a22";"Catalogue CARMEN de la DREAL Normandie";"http://www.geocatalogue.fr/www/dcat/76bdffcb2c54a6999b83030e6edfb1a1/catalog_1.rdf";"Direction régionale de l'Environnement, de l'Aménagement et du Logement de Normandie";"57275bd288ee387fd5a19f12";"dcat";"2022-10-27T11:44:53.070000";"pending"
"635295f6f453b8deabf4e680";"Moissonneur geonetwork";"https://kartenn.region-bretagne.fr/geonetwork/srv/fre/rdf.search";"Région Bretagne";"559a4970c751df46a9a453ba";"dcat";"2022-10-21T14:52:06.170000";"pending"
"634fb879907a9f2948db110d";"CA PROVENCE ALPES AGGLO - DATA SUD";"https://trouver.datasud.fr/organization";"PROVENCE-ALPES-AGGLOMERATION";"623d7d93babf28e1b5663514";"ckan";"2022-10-19T10:42:33.645000";"accepted"
"634e9e6b7a9091740f1b2b33";"data.education DESP Normandie";"https://data.normandie.education.gouv.fr";"Rectorat de Normandie";"5652f2cc88ee3877c5e72046";"ods";"2022-10-18T14:39:07.450000";"accepted"
"634916cef1d5227045cf4f67";"Nouvelle Plateforme open data de la Métropole TPM";"https://psig-opendata-mtpm.hub.arcgis.com/api/feed/dcat-us/1.1.json";"Métropole Toulon Provence Méditerranée";"5b6c128d634f41593028881d";"dcat";"2022-10-14T09:59:10.248000";"accepted"
"6344fe6469f940140c0262d3";"Données ouvertes du SGAR Auvergne-Rhône-Alpes";"http://www.geocatalogue.fr/www/dcat/f38ae96be755169028095bb11bdd4328/catalog.rdf";"SGAR Auvergne-Rhône-Alpes";"6155a0cfcdc64b4a0c792d63";"dcat";"2022-10-11T07:25:56.836000";"pending"
"633d6c57b11443cbd6d40b07";"DATARA DREAL ARA";"http://www.geocatalogue.fr/www/dcat/ca109fb89b856c23f0541e70abe4941b/catalog_1.rdf";"DREAL Auvergne-Rhône-Alpes";"5882a05d88ee3835c59b81a4";"dcat";"2022-10-05T13:36:55.993000";"accepted"
"633c4314a184a25b2e68b5dd";"Metropole Aix-Marseille Provence";"https://data.ampmetropole.fr";"Métropole d'Aix-Marseille-Provence";"59afbe7cc751df1980d8d1b5";"ods";"2022-10-04T16:28:36.650000";"accepted"
"6331aba7c57ddc17d043f50a";"OPEN DATA Communauté de communes de Lacq-Orthez";"https://opendata.cc-lacqorthez.fr/";"Communauté de communes de Lacq-Orthez";"5b5b157a88ee3872279077f8";"ods";"2022-09-26T15:39:51.703000";"accepted"
"6322d1fc71af2f6a417b426a";"Aucun";"https://seine-maritime.maps.arcgis.com/ckan.json";"Département de la Seine-Maritime";"5e281d5b634f417c0c54ae2f";"ckan";"2022-09-15T09:19:24.035000";"pending"
"632094a92d19bc6c4b86a351";"Metropole Rouen Normandie ODS";"https://data.metropole-rouen-normandie.fr";"Métropole Rouen Normandie";"5a0467d188ee38711f65672c";"ods";"2022-09-13T16:33:13.981000";"accepted"
"6318a176df45e17804d3eea6";"Catalogue des données de l'ODDC";"https://georchestra.ac-corse.fr/geonetwork/srv/fre/rdf.search?";"Observatoire du développement durable de Corse";"63189d4c6ea0b70e53855e61";"dcat";"2022-09-07T15:49:42.870000";"pending"
"63189265bc67fc7518cfce0f";"Les condamnations en 2020 selon le mode de jugement et le type de juridiction";"http://www.justice.gouv.fr/art_pix/Stat_RSJ_Penal_7_5%202020.ods";"Ministère de la Justice";"534fff93a3a7292c64a77fa2";"ods";"2022-09-07T14:45:25.050000";"pending"
"63189150bc67fc7518cfce0e";"Les condamnations (issues du casier judiciaire)";"http://www.justice.gouv.fr/art_pix/Tableaux%202020p_secr%E9tis%E9.xlsx";"Ministère de la Justice";"534fff93a3a7292c64a77fa2";"ods";"2022-09-07T14:40:48.314000";"pending"
"631737b729ee824c500aa645";"Catalogue du CRAIG (DCAT)";"https://ids.craig.fr/geocat/srv/fre/rdf.search";"Centre Régional Auvergne-Rhône-Alpes de l'Information Géographique";"55910338c751df495fa453b9";"dcat";"2022-09-06T14:06:15.010000";"pending"
"62fd0078489f682de7623aab";"Données SIG opendata de Mégalis Bretagne";"http://www.geocatalogue.fr/www/dcat/0e87c9b38630b59b3ae530ff694a225c/catalog.rdf";"Mégalis Bretagne";"534fff8ba3a7292c64a77ed3";"dcat";"2022-08-17T16:51:36.383000";"pending"
"62ceda1290c0ca42939948c7";"DataGrandEst";"https://grandestprod-backoffice.data4citizen.com";"Parc naturel régional des Vosges du Nord";"563a2ec3c751df39a8dcc3f0";"ckan";"2022-07-13T16:43:30.640000";"accepted"
"62cbdabaad2a29b52558d00b";"Moissonneur Région Grand Est via DataGrandEst";"https://grandest-moissonnage.data4citizen.com/";"Région GRAND EST";"55df259f88ee386e57a46ec2";"ckan";"2022-07-11T10:09:30.073000";"accepted"
"62c3f153bc48244689c741fa";"Open data Tourcoing";"https://opendata.tourcoing.fr";"Ville de Tourcoing";"628df4c1b8464286302e3854";"ods";"2022-07-05T10:07:47.975000";"accepted"
"62bef8cc760c4fa031fef6ae";"Moissonneur Ville de Mazan - DataSud";"https://trouver.datasud.fr/dataset";"Ville de Mazan";"62bef659688069a3541cd9bb";"ckan";"2022-07-01T15:38:20.064000";"accepted"
"62be983ead66a40f1bc52793";"data.education Région académique Normandie";"https://data.normandie.education.gouv.fr";"Rectorat de Normandie";"5652f2cc88ee3877c5e72046";"ods";"2022-07-01T08:46:22.031000";"accepted"
"62bbf1d80d146deda72790cf";"Open data Eure-et-Loir tourisme";"https://data.eurelien.fr/";"Conseil départemental d'Eure-et-Loir";"58b3e7e588ee3814c598d150";"ods";"2022-06-29T08:31:52.483000";"accepted"
"62b30f878ccccf8ffa5a60cf";"data pathologies";"https://data.ameli.fr";"Caisse nationale de l'assurance maladie";"534fff5ca3a7292c64a77d1a";"ods";"2022-06-22T14:48:07.537000";"accepted"
"62961bfd689fb292aba1314c";"Test geocatalogue";"http://www.geocatalogue.fr/www/dcat/deff6307a83cb17577ef754d04d8d55b/catalog.rdf";"Géo2France";"5ddc086f634f41190d4c1006";"dcat";"2022-05-31T15:45:33.133000";"refused"
"6272872de7e271bd437434cd";"Data.centrevaldeloire";"https://data.centrevaldeloire.fr/";"Commune de Baule";"627285fd15cd81c415f8f928";"ods";"2022-05-04T16:01:17.126000";"accepted"
"62711fec72ab1dd1f697a166";"Data.centre val de loire";"https://data.centrevaldeloire.fr/";"Ville d'Argenton-sur-Creuse";"62711de919af2df1f9141a08";"ods";"2022-05-03T14:28:28.638000";"accepted"
"6262750e4cf99ade0ed37380";"Open Data - Ville d'Evry-Courcouronnes";"https://data.evrycourcouronnes.fr/";"Ville d'Evry-Courcouronnes";"624d8fbe80fd4fefba11f149";"ods";"2022-04-22T11:27:42.153000";"accepted"
"6256c48abba6f454d060a509";"test";"https://data-perpignan-mediterranee.opendata.arcgis.com/data.json";"Perpignan Méditerranee Metropole";"5f75bfd44b24099822942358";"dcat";"2022-04-13T14:39:38.828000";"refused"
"624be3edf4eb99f8d96a8fe1";"DataGrandEst";"http://grandestprod-backoffice.data4citizen.com/";"DataGrandEst";"5bf7f6a3634f413588391745";"ckan";"2022-04-05T08:38:37.256000";"accepted"
"623d7f9e7491dffef7d39d50";" PROVENCE-ALPES-AGGLOMERATION";"https://trouver.crige-paca.org/dataset";"PROVENCE-ALPES-AGGLOMERATION";"623d7d93babf28e1b5663514";"ckan";"2022-03-25T09:38:54.673000";"accepted"
"623982812a7fdf650a05a3a8";"Plateforme open data Réseau Twisto CAEN";"https://twisto.opendatasoft.com";"Twisto";"5c09189f8b4c414a8d02298e";"ods";"2022-03-22T09:02:09.274000";"accepted"
"62345b6b68c0068dbf9f060c";"Synchronisation CD 04 - DataSud";"https://trouver.datasud.fr/";"Département des Alpes de Haute-Provence";"62344583fb72d30231b482f5";"ckan";"2022-03-18T11:14:03.204000";"accepted"
"6228c77a9372f5f449e30191";"Données publiques Saint Denis de Pile";"https://api-opendata.girondenumerique.fr/datasets/213303936/213303936.json";"Saint Denis de Pile";"621c872a44355164f329e2f4";"dcat";"2022-03-09T16:27:54.549000";"accepted"
"621e20edf3eeb9b91b4c385c";"Opendata 76";"https://www.opendata76.fr/api/feed/dcat-us/1.1.json";"Département de la Seine-Maritime";"5e281d5b634f417c0c54ae2f";"dcat";"2022-03-01T14:34:37.603000";"accepted"
"621e20695393fe6a02628517";"OpenData-Test du Département du Var";"https://opendata-test-cgvar.hub.arcgis.com/api/feed/dcat-us/1.1.json";"Conseil Départemental du Var";"621e1d5793c69da376f2a002";"dcat";"2022-03-01T14:32:25.827000";"refused"
"620e6975dbede71d5a76c9d2";"Moissonneur Isogeo";"https://dcat.isogeo.com/7b195c828aa74577afec7d6c223cddaa/RMmVNxgwo1AW7LHH42BuuWFiQGe40";"Communauté d'Agglomération ""Saint-Lô Agglo""";"5bbc775c634f4114cd743ded";"dcat";"2022-02-17T16:27:49.500000";"accepted"
"620e219d48a901baf070aa45";"Plateforme Open Data Ville Evian";"https://ville-d-evian-opendata-ville-evian.hub.arcgis.com/data.json";"Ville d'Evian";"620cf49021a01d969861f4cf";"dcat";"2022-02-17T11:21:17.793000";"accepted"
"620b7a508fcaacfd6a3af237";"Portail Open data de la DREES";"https://data.drees.solidarites-sante.gouv.fr/";"Ministère des Solidarités et de la Santé";"534fff94a3a7292c64a77fc1";"ods";"2022-02-15T11:02:56.989000";"accepted"
"61fd00ca20904dff68b475f0";"Chelles";"https://open-data-chelles.opendata.arcgis.com/data.json";"Ville de Chelles";"5bbb7d93634f417a77e68539";"dcat";"2022-02-04T11:32:42.641000";"accepted"
"61ed2e4595eecf9c6e4203e7";"Moissonneur CANNES DATA";"https://data.cannes.fr/";"Mairie de Cannes";"5d1db3df8b4c416509fd0870";"ods";"2022-01-23T11:30:29.238000";"accepted"
"61c473775299bbb5dc7af685";"Service Départemental d'Incendie et de Secours des Alpes de Haute Provence";"https://www.opensis.fr/04/index.php/pgmetadata/dcat/";"Service Départemental d'Incendie et de Secours des Alpes de Haute Provence";"60d3268a8cf3fb54cf9443fe";"dcat";"2021-12-23T14:02:47.500000";"accepted"
"61bc515c5acfabe91af4a044";"Données régionales (non géographiques) - Région Normandie";"https://opendata.normandie.fr/api/feed/dcat-ap/2.0.1.json";"Région Normandie";"565ebf4788ee3869aae72046";"dcat";"2021-12-17T09:59:08.164000";"pending"
"61af7e80ea18f01b149c14bd";"GeoNetwork de la Communauté d'Agglomération du Puy-en-Velay";"https://geoportail.lepuyenvelay.fr/geonetwork/srv/fre/csw?SERVICE=CSW&VERSION=2.0.2&REQUEST=GetRecords&outputSchema=http://www.w3.org/ns/dcat%23&typenames=gmd:MD_Metadata&elementSetName=full&resultType=results";"Communauté d'Agglomération du Puy-en-Velay";"5cd531978b4c41605df23b89";"dcat";"2021-12-07T16:32:16.619000";"accepted"
"61a5ec25357b3dbe5672390f";"Moissonneur DCAT ISOGEO";"https://dcat.isogeo.com/0bd17a2a330842c68ec4a412d1df6824/AiCyPK6W8fg012l-vHV0s5tPry5b0";"Lorient Agglomération";"55b8c85288ee3827203ca288";"dcat";"2021-11-30T10:17:25.107000";"accepted"
"619fa44bc8e802460bca2faa";"Moissonneur OpenDataSoft Portivechju";"https://porto-vecchio.opendatasoft.com/";"Cità di Portivechju";"619e52c5aed3f24ffa360651";"ods";"2021-11-25T15:57:15.276000";"accepted"
"619cf7915c03620b1f59d5da";"Jeux de données DataNOVA";"https://datanova.laposte.fr";"La Poste";"534fff85a3a7292c64a77e9c";"ods";"2021-11-23T15:15:45.175000";"accepted"
"619b92b89a479e45d6d5604e";"Moissonneur DCAT de démo Isogeo";"https://dcat.isogeo.com/8d491301f61249139918e3710cd39eb7/wak8OBU2hQX6F6rtIe3fWiRCvzFH0";"Isogeo";"54a13044c751df096c04805a";"dcat";"2021-11-22T13:53:12.394000";"refused"
"619747ae68fa23988fb6e864";"Données régionales de référence (géographiques) - SIG Normandie";"https://dcat.isogeo.com/117146d833e7419b90b7a3390530e52b/xgwHHRasDEucGqtwQUaGEE8ys55j0";"Région Normandie";"565ebf4788ee3869aae72046";"dcat";"2021-11-19T07:43:58.636000";"accepted"
"6194fe9e17350e34e3c06f2b";"Saint-Louis Agglomération - Open Data";"https://saint-louis-agglo.opendatasoft.com/";"Saint-Louis Agglomération";"5a7c19f5c751df3e55b0c321";"ods";"2021-11-17T14:07:42.022000";"accepted"
"618b763fc6b08e5177c83d4b";"Avignon - DataSUd";"https://trouver.datasud.fr/dataset";"Avignon";"60f7d111a6874047ef5c56f5";"ckan";"2021-11-10T08:35:27.636000";"accepted"
"618a949d0446fcc9a8c7ab05";"Moissonneur DCAT Bayonne";"https://dcat.isogeo.com/dfea79f9daa941fbb7fc9248309dc1c4/THU_tcV6SuOT_DsWqcQNzDenuhTV0";"Ville de Bayonne";"58d53c4688ee380aeea5e932";"dcat";"2021-11-09T16:32:45.893000";"accepted"
"61893d9950be92a61e39734d";"Plateforme open data du groupe EDF";"https://opendata.edf.fr/";"Electricité de France";"605074cb59c1d13e775073d4";"ods";"2021-11-08T16:09:13.968000";"accepted"
"6189285842d579e290ef4b33";"Département du Calvados";"https://dcat.isogeo.com/434296189d794266a04a8678e256f0c4/HiLeps3y1qrSx6aTDmKyp0spGPix0";"Département du Calvados";"5bd96f848b4c415ecb7a9a8b";"dcat";"2021-11-08T14:38:32.868000";"accepted"
"618928389376c6dcc8727c44";"Portail spécifique OpenData de Vanves sur solution OpenDataSoft";"https://vanves-seineouest.opendatasoft.com/";"Ville de Vanves";"54884a24c751df7226a3fc16";"ods";"2021-11-08T14:38:00.049000";"accepted"
"618294465f719c3dac548732";"Poiçonnet — Plateforme Open Data Région Centre-Val de Loire";"https://data.centrevaldeloire.fr/";"Le Poinçonnet";"618292126ca6738c405a64a9";"ods";"2021-11-03T14:53:10.777000";"accepted"
"618112867c6656339a9c2598";"Département Loiret DCAT Isogeo";"https://dcat.isogeo.com/1742fb942d7b4756b9778c3b3cbc992e/HWglEr-z4Bry_rKQOTINX9gAH4Yu0";"Département du Loiret";"57d90ef4c751df44fb79df72";"dcat";"2021-11-02T11:27:17.986000";"accepted"
"617930065fe883dc16fd36a8";"data.economie France Relance";"https://data.economie.gouv.fr";"France Relance ";"600f0235931b551bc4dcb5bd";"ods";"2021-10-27T12:55:02.685000";"pending"
"617255fe04f71f061493ec20";"Données publiques Berthez";"https://api-opendata.girondenumerique.fr/datasets/213300486/213300486.json";"Berthez";"61716d52edbc985e7b27e77d";"dcat";"2021-10-22T08:11:10.458000";"accepted"
"614b1e81d5be4b422d1755af";" Moissonneur CCMAS/PIGMA";"https://www.pigma.org/fr/indexer/service/ckan/";"Communauté de communes Maremne adour Côte-Sud";"5f59f13517dc4abadf30c8f8";"ckan";"2021-09-22T14:16:01.871000";"accepted"
"61485477f104b6472615d193";"Site Open Data de Clermont Métropole";"https://opendata.clermontmetropole.eu";"Clermont Auvergne Métropole";"5f60b2cb86bb3584d0f09f08";"ods";"2021-09-20T11:29:27.920000";"accepted"
"6128e9968b892e65e8b5c058";"M_OD_Evrycourcouronnes";"https://data.evrycourcouronnes.fr";"Ville d'EvryCourcouronnes";"611b76f8e31ecbc270cc7970";"ods";"2021-08-27T15:33:10.373000";"accepted"
"610cf47d38c7f6272f320805";"datasud";"https://trouver.datasud.fr";"Durance Luberon Verdon Agglomération";"5911d508c751df168e15a89f";"ckan";"2021-08-06T10:36:13.841000";"accepted"
"610bf256cfbc9fca649998eb";"Moissonneur  L' Agence Départementale d'Aide aux Collectivités Locales (Landes)";"https://www.pigma.org/fr/indexer/service/ckan/";"Agence Départementale D'Aide aux Collectivités Locales des Landes";"610bd2362a874c7e1e86ad1b";"ckan";"2021-08-05T16:14:46.446000";"accepted"
"60c0ef5ebd0df5ca56348433";"Opendata CACL";"https://api-data.cacl-guyane.fr/v1/catalog/rdf/ttl";"Communauté d’Agglomération du Centre Littoral de Guyane";"60180bd0925674d91a968a1b";"dcat";"2021-06-09T18:42:06.887000";"accepted"
"60c0cf1fcf27e656399b67c1";" Données publiques Val-de-Livenne";"https://api-opendata.girondenumerique.fr/datasets/200083830/200083830.json";"Val-de-Livenne";"60bf3a6b5f792de65b2074a4";"dcat";"2021-06-09T16:24:31.237000";"accepted"
"60c0cef5e1aad3eaca7d8b21";" Données publiques Lapouyade";"https://api-opendata.girondenumerique.fr/datasets/213302300/213302300.json";"Lapouyade";"60bf3f485f792de65b2074a5";"dcat";"2021-06-09T16:23:49.863000";"accepted"
"60bdcd250f66791e96052a11";"datavaccination_Covid";"https://datavaccin-covid.ameli.fr";"Caisse nationale de l'assurance maladie";"534fff5ca3a7292c64a77d1a";"ods";"2021-06-07T09:39:17.558000";"accepted"
"60ba37a6657399492704cf0a";"Plateforme données publiques de la Ville de Niort";"https://donneespubliques.niortagglo.fr/data.json=ville%20de%20niort,niort.data";"Ville de Niort";"5912ddcac751df1c0de5387b";"dcat";"2021-06-04T16:24:38.854000";"accepted"
"60ae481cde964a2b17ba971d";"Plateforme données publiques de Niort Agglo";"https://donneespubliques.niortagglo.fr/data.json?filter[source]=niort_agglo.data";"Communauté d'Agglomération du Niortais";"60ae45c11807e6d76ba47e50";"dcat";"2021-05-26T15:07:40.850000";"accepted"
"60acd6cb352414fb4ac4e62e";"Plateforme Open Data Région Réunion";"https://data.regionreunion.com/";"Région Réunion";"5ce68c7a8b4c414cd557fff1";"ods";"2021-05-25T12:51:55.737000";"accepted"
"60acb0eb6d6196f73cc2d672";"Open Data du Département de l'Aude";"https://opendata.aude.fr/";"Département de l'Aude";"60acaf1821f0f41bc0ffdc0d";"ods";"2021-05-25T10:10:19.339000";"accepted"
"60a78bbc0993136f3ee49917";"Open data MEL";"https://opendata.lillemetropole.fr/";"Ville d'Armentières";"60a78a3f1d4d931bae21fccb";"ods";"2021-05-21T12:30:20.036000";"accepted"
"60a4d29f22da8a2523e0c11c";"Commune de lambersart";"https://opendata.lillemetropole.fr/";"Lambersart";"60a4cc2104da0aa02e09dfe1";"ods";"2021-05-19T10:55:59.567000";"accepted"
"60a3b8572f3a16e6be78efa2";"Ville d'Houplin-Ancoisne (MEL)";"https://opendata.lillemetropole.fr";"Ville d'Houplin-Ancoisne";"609e908036c716d80d0036bd";"ods";"2021-05-18T14:51:35.004000";"accepted"
"60a3b1abc264d14de66500c3";"Ville de Loos (MEL)";"https://opendata.lillemetropole.fr/";"Ville de Loos";"609e8e40d5d435e4228f5d8a";"ods";"2021-05-18T14:23:07.647000";"accepted"
"60a281e48dd337f81a88af73";"Moissonneur données Transport CAPV - DataSud";"https://trouver.datasud.fr/dataset";"Communauté d'Agglomération Provence Verte";"60a27fea45e14800401490c5";"ckan";"2021-05-17T16:47:00.566000";"accepted"
"609b98f009c75b3309329255";"Ckan Data.ille-et-vilaine.fr";"https://data.ille-et-vilaine.fr/";"Département d'Ille-et-Vilaine";"5d15cbed8b4c411740bae4bc";"ckan";"2021-05-12T10:59:28.035000";"accepted"
"609a231542fb5e28fad7a1bf";"BAL CCCL";"https://www.pigma.org/fr/indexer/service/ckan/";"Communauté de Communes de Charente Limousine";"607fdf5834b099b344a9610f";"ckan";"2021-05-11T08:24:21.851000";"accepted"
"60993b67d33768a50321f285";"Catalogue OSU OREME";"https://sig.oreme.org/geonetwork/srv/eng/rdf.search";"Observatoire de Recherche Montpelliérain de l'Environnement";"5feb30f52fd6b61032e301c9";"dcat";"2021-05-10T15:55:51.807000";"accepted"
"6088144bc7c8460383c47505";"moissonneur D4C";"https://d4c.agglo-larochelle.fr/";"Communauté d'agglomération de La Rochelle";"5ae6b61b88ee382152cd61a9";"ckan";"2021-04-27T15:40:27.285000";"accepted"
"607e9fcbc43657eaf1b0ad93";"Moissonneur Atelier Opendata";"https://opendata.bordeaux-metropole.fr/";"Bordeaux Métropole";"5b0d11f688ee382af4b18c95";"ods";"2021-04-20T11:32:59.541000";"accepted"
"607e897f9d2165a83b54f68b";"Syndicat des Mobilités de Touraine";"https://data.tours-metropole.fr";"Tours Métropole Val de Loire";"5cb6d4f78b4c4118e18f37d1";"ods";"2021-04-20T09:57:51.601000";"accepted"
"607d84ad2a3086f5e0ce7d85";"CRIGE PACA - ACCM";"https://trouver.crige-paca.org";"Communauté d'agglomération Arles Crau Camargue Montagnette";"534fff55a3a7292c64a77cde";"ckan";"2021-04-19T15:25:01.062000";"accepted"
"607d36231e05bdafdc17d53f";"Données publiques Saint-Loubès";"https://api-opendata.girondenumerique.fr/datasets/213304330/213304330.json";"Saint-Loubès";"5c6686958b4c4112712e3f6c";"dcat";"2021-04-19T09:49:55.456000";"accepted"
"606f3d72e5e13685b476cc1c";"ODS IQVIA";"https://iqvia.opendatasoft.com/";"IQVIA France";"5fa3a69aca811d2fd256cd6c";"ods";"2021-04-08T19:29:22.787000";"accepted"
"606d7f0da76631d2c49bb8bc";"Moissonneur CCACVI- OPenIG";"https://ckan.openig.org/dataset";"COMMUNAUTÉ DE COMMUNES ALBÈRES COTE VERMEILLE ILLIBERIS";"606d7cd38f67c6f43c9d4c04";"ckan";"2021-04-07T11:44:45.348000";"accepted"
"60643917259ead817cc6facd";"AFGNV - Open Data";"https://gnv-grtgaz.opendatasoft.com";"";"";"ods";"2021-03-31T10:55:51.542000";"accepted"
"6061a3d197232fda11fd0eb1";"Portail Opendatasoft Chaville";"https://chaville-seineouest.opendatasoft.com/";"Commune de Chaville";"5437e8c288ee387cb68f5e87";"ods";"2021-03-29T11:54:25.528000";"accepted"
"605c6ffe86076875972b27c2";" Données publiques Saint-Genès-de-Lombaud";"https://api-opendata.girondenumerique.fr/datasets/213304082/213304082.json";"Saint-Genès-de-Lombaud";"605c6f7587ab14ab0d1b43bb";"dcat";"2021-03-25T12:11:58.593000";"accepted"
"605b3b19a97b6edbad874083";"Plateforme Open Data ZABAL - Agriculture";"https://zabal-agriculture.opendata-paysbasque.fr/";"Plateforme Open Data ZABAL";"5f33a01d3afea2a7f576af1a";"ods";"2021-03-24T14:14:01.850000";"accepted"
"603f93ac743dacc92417e144";"Ville-d'Avray";"https://data.villedavray.fr/";"Commune de Ville-d'Avray";"548b19c6c751df1e6e4120e7";"ods";"2021-03-03T14:48:28.581000";"accepted"
"60360d07306330fceabf0bcc";"Moissonneur GPS&O - Nézel";"https://gpseo.opendatasoft.com";"Mairie de Nézel";"5fc16c05ab34a76f47019893";"ods";"2021-02-24T09:23:35.784000";"accepted"
"6034b2a2d0c468dd6d978e51";"OpenDatatCD01";"https://departement-ain.opendata.arcgis.com/data.json";"Département de l'Ain";"5851009688ee3870fbc65bb3";"dcat";"2021-02-23T08:45:38.636000";"accepted"
"602fc58d74013f97247351a5";"Moissonneur GPS&O - Rosny-sur-Seine";"https://gpseo.opendatasoft.com";"Rosny-sur-seine";"602e797a30d5da86b9fc0c57";"ods";"2021-02-19T15:05:01.823000";"accepted"
"602fc54d5dd97ade5d3ac109";"Moissonneur GPS&O - Epône";"https://gpseo.opendatasoft.com";"Epône";"602f9a6fce76a5774f71cf60";"ods";"2021-02-19T15:03:57.334000";"accepted"
"602fc4aea2b84d882e33f6df";"Moissonneur GPS&O - Carrières-sous-Poissy";"https://gpseo.opendatasoft.com/";"Carrières-sous-Poissy";"602f9d894a2fcc0c9ab621a1";"ods";"2021-02-19T15:01:18.010000";"accepted"
"602e7a876eb6e77b23aa4e4b";"Portail OpenDataSoft de la Ville de Meudon";"https://data.meudon.fr/";"Ville de Meudon";"54d89442c751df1245467389";"ods";"2021-02-18T15:32:39.581000";"accepted"
